Date,Open,High,Low,Close,Volume,returns,log_returns,momentum_3,momentum_5,momentum_10,momentum_20,sma20,sma50,ema12,ema26,price_vs_sma20,price_vs_sma50,atr,volatility_10,volatility_20,bb_upper,bb_lower,bb_width,bb_pct,rsi,macd,macd_signal,macd_hist,stoch_k,stoch_d,obv,volume_ratio,body_size,upper_wick,lower_wick,regime,label
2021-03-05,14977.9501953125,15092.349609375,14862.099609375,14938.099609375,640700,-0.009459104528952489,-0.009504125991607463,0.0012735353002175653,0.028146808846708282,-0.0029135708862448872,0.0009279936596477967,15027.15244140625,14585.85498046875,14957.350980536638,14840.851920517396,-0.0059614565681006025,0.023580283845823658,269.5100116097977,0.019149494283864702,0.014046295460087399,15449.09747053352,14605.20741227898,0.05649246425729565,0.3944734196586738,52.37451787316595,116.49906038618974,147.82561809932747,-31.32655771313773,48.79145325466805,64.35681945885203,27326600,1.0099784037706685,39.8505859375,114.3994140625,76.0,1,HOLD
2021-03-08,15002.4501953125,15111.150390625,14919.900390625,14956.2001953125,0,0.0012117060677612201,0.001210972544447202,-0.018982488159044908,0.01318631127493064,0.01911322773475521,-0.010558462763280763,15019.1724609375,14609.993984375,14957.173936656001,14849.396237169978,-0.004210445487667121,0.02314800593843391,263.9200107805264,0.0177735175975739,0.013730343038182317,15440.145215986911,14598.199705888088,0.05629407864991684,0.4252062456891854,52.747163986457096,107.77769982688369,139.81603444483872,-32.03833461795503,57.69893190074141,56.69319892455559,27326600,0.0,46.25,108.7001953125,36.2998046875,1,HOLD
2021-03-09,15049.900390625,15126.849609375,14925.4501953125,15098.400390625,675300,0.00950777560179139,0.009462861169810146,0.0011703920975416615,0.012018203909392122,0.026557377114489356,-0.0007213712219223956,15018.627490234376,14634.49798828125,14978.901083420462,14867.840989279941,0.00528353324370424,0.030725268262974396,259.454253872096,0.01793038329085686,0.013909389882497271,15439.16012615203,14598.094854316721,0.05570558801431365,0.5948474548425416,55.68102262230781,111.0600944583166,134.0648464475343,-23.00475198921771,78.30271725291914,61.59770080277622,28001900,1.1275483795561918,48.5,28.44921875,124.4501953125,1,HOLD
2021-03-10,15202.150390625,15218.4501953125,15100.849609375,15174.7998046875,404600,0.005060099883821945,0.005047340602462587,0.01584540212624841,-0.0046439501562117735,0.012868762827893399,0.004521219652964037,15022.04248046875,14659.3419921875,15009.039348230775,14890.578679312623,0.010066513310545502,0.03396801401892469,249.49679321605342,0.01708912599991472,0.013953971218907712,15446.465255546236,14597.619705391264,0.055937841756091164,0.6799589150113131,57.2179297333508,118.46066921490092,130.94401100100765,-12.483341786106735,87.78860960556788,74.59675291974283,28406500,0.6882122810001688,27.3505859375,16.2998046875,73.9501953125,1,HOLD
2021-03-12,15321.150390625,15336.2998046875,14953.599609375,15030.9501953125,493200,-0.009479506235763657,-0.009524722735275023,0.004997927215726117,-0.0033022100815609523,-0.0043980841525500525,-0.009381585496058276,15014.925,14680.3219921875,15012.41024778181,14900.976569387743,0.0010661465246221287,0.023327081692702638,259.01132193722816,0.0172496160669508,0.014084447541738772,15433.699607327577,14596.150392672422,0.05572164126499137,0.5191334372136922,53.45885561178591,111.43367866988956,127.04194453478405,-15.608265864894491,64.84374209434503,76.9783563176107,27913300,0.8394107785654094,290.2001953125,15.1494140625,77.3505859375,1,HOLD
2021-03-15,15048.400390625,15048.400390625,14745.849609375,14929.5,467500,-0.006749419963093084,-0.006772300308835674,-0.011186641382876172,-0.0005756829583331013,0.02755492225019074,-0.01541879456971662,15003.235009765625,14699.2769921875,14999.654825046147,14903.089416099961,-0.004938880053961979,0.015420677706051737,262.12128331671187,0.011692947938100356,0.014156538378994521,15417.821572316123,14588.648447215128,0.055539242781137685,0.4110740477061948,50.91817283224573,96.56540920177576,120.9466374681824,-24.381228266406637,53.16333012890785,68.59856060960693,27445800,0.8027956176803914,118.900390625,0.0,183.650390625,1,HOLD
2021-03-16,14996.099609375,15051.599609375,14890.650390625,14910.4501953125,100,-0.001275984104457617,-0.0012767988653300596,-0.01742030292177843,-0.003058932041732021,0.010087043203127477,-0.026396207228642443,14983.022509765626,14717.11599609375,14985.931035856356,14903.634659004641,-0.004867211486071747,0.01296635558861465,254.89470727623242,0.0107631533251448,0.013932178391469981,15373.621446297086,14592.423573234166,0.05239264159230486,0.4071012390638093,50.43347397699223,82.29637708841801,113.21658539222953,-30.92020830381152,50.97004143265928,56.32570455197074,27445700,0.00017871663583804664,85.6494140625,55.5,19.7998046875,1,HOLD
2021-03-17,14946.5498046875,14956.5498046875,14696.0498046875,14721.2998046875,100,-0.012685759862868795,-0.01276691115553913,-0.020600852680728532,-0.024976194575661914,-0.013258159665560876,-0.03866864639075651,14953.414990234374,14728.883984375,14945.218538753456,14890.12837349858,-0.01576730238677464,-0.0005151841065749063,255.2950853279301,0.010976728823316342,0.014160044374178922,15328.813940903983,14578.016039564765,0.05100078874150444,0.19084198939150576,45.77416985594232,55.09016547295687,101.591301408375,-46.501135935418134,29.192316125006325,44.4418958955245,27445600,0.0001897083234526911,225.25,10.0,25.25,1,HOLD
2021-03-18,14855.5,14875.2001953125,14478.599609375,14557.849609375,542200,-0.011102973071742905,-0.011165071153974405,-0.024893693065742295,-0.040656232915963986,-0.045111377552974785,-0.042807222384816046,14920.862451171875,14736.0509765625,14885.623318849077,14865.515131709812,-0.02493588349498414,-0.01224091277002482,265.3883353714708,0.00771345474524639,0.014270607506441194,15314.468265547775,14527.256636795975,0.05407471912918029,0.038862450021849855,42.15035273725887,20.108187339355936,85.2946785945712,-65.18649125521526,10.373568549407182,30.178642035690945,26903400,1.0249624287564134,297.650390625,19.7001953125,79.25,1,HOLD
2021-03-19,14471.150390625,14788.25,14350.099609375,14744.0,919200,0.012786942826028547,0.012705880170274957,-0.011163324589946177,-0.01909062245459292,-0.022329791290220946,-0.02480001524370057,14902.11494140625,14748.0059765625,14863.83511594922,14856.514010841796,-0.010724019357450439,-0.0002717021542660879,277.72848217529435,0.009082808620354882,0.014615211886151667,15291.894334232535,14512.335548579964,0.05287295073606693,0.2971738061111222,47.270287101445476,7.32110529207057,69.69996393407106,-62.378858642000495,39.941220098844504,26.50236825775269,27822600,1.7135666682201578,272.849609375,44.25,121.05078125,1,HOLD
2021-03-22,14736.2998046875,14763.900390625,14597.849609375,14736.400390625,459000,-0.000515437423697751,-0.0005155703072306843,0.0010257644459283899,-0.012934097550152401,-0.013502334568944452,-0.016376565446292957,14889.8474609375,14759.9869921875,14844.229773591647,14847.616705639983,-0.010412791878953062,-0.0016005673663362886,269.7515035377733,0.00872387560590127,0.014495860569514737,15284.245641359905,14495.449280515097,0.053527071736366796,0.3054668125643189,47.08706523499575,-3.3869318779343303,55.08258477166999,-58.46951664960432,39.17062510087942,29.828471249710386,27363600,0.8763472167861525,0.1005859375,27.5,138.4501953125,1,HOLD
2021-03-23,14768.5498046875,14878.599609375,14707.0,14814.75,474200,0.00531673999743143,0.005302656033791128,0.017646863892560205,-0.006418330369567626,-0.009457629174877802,0.009474832739627237,14896.799951171875,14769.3369921875,14839.694423808318,14845.182134851691,-0.005538395934583801,0.003065391438431288,262.7406539547181,0.008950112607021169,0.013779477499352478,15280.613306452258,14512.986595891492,0.051815029653606424,0.3931121728263866,49.270209236735646,-5.4877108857399435,42.96852564018801,-48.456236525927956,47.11521989485765,42.07568836486055,27837800,0.9172501837595247,46.2001953125,63.849609375,61.5498046875,1,HOLD
2021-03-24,14712.4501953125,14752.349609375,14535.0,14549.400390625,456400,-0.017911176994211853,-0.018073523592070435,-0.013198562762818722,-0.011676918230261513,-0.036361467824160276,-0.010769755923113467,14888.87998046875,14770.63,14795.033803318578,14823.272376018884,-0.02333289212815227,-0.015205410768511802,263.9556072436668,0.009580448556751803,0.014374765705930836,15293.916852626386,14483.843108311114,0.05567746591380139,0.08092754860141631,42.82568125338682,-28.23857255555049,28.727106001040315,-56.9656785565908,20.208957795516053,35.49826759708439,27381400,0.9080870283230018,163.0498046875,39.8994140625,14.400390625,1,BUY
2021-03-25,14570.900390625,14575.599609375,14264.400390625,14324.900390625,606800,-0.015430189146808937,-0.015550473459416195,-0.027924051267077976,-0.016001622835833174,-0.05600729004675009,-0.04385927175110127,14856.025,14765.85900390625,14722.705585981104,14786.355932654502,-0.03707701937827063,-0.030782665237228224,267.3301509226906,0.0096996869091848,0.014008201088274372,15326.787569439626,14385.262430560373,0.06572647021653559,-0.0641109168971963,38.26536329279367,-63.650346541235194,10.251615492585216,-73.90196203382041,5.64418631135406,24.32278800057594,26774600,1.183434260694885,246.0,4.69921875,60.5,1,BUY
2021-03-26,14506.2998046875,14572.900390625,14414.25,14507.2998046875,481000,0.012733031929623273,0.012652648509180619,-0.020752978977876757,-0.016054001309854904,-0.034838142886555734,-0.03908300595497216,14826.522509765626,14764.7080078125,14689.566235012857,14765.68510835968,-0.02200428124984228,-0.017743357247075573,265.94942585678416,0.011170971300243807,0.014237748164716934,15306.949557314398,14346.095462216854,0.0662324559382911,0.1677719263444606,43.52702905252683,-76.11887322542134,-7.022482251016095,-69.09639097440524,22.66065368409065,16.171265930320274,27255600,0.968586387434553,1.0,65.6005859375,92.0498046875,1,BUY
2021-03-30,14628.5,14876.2998046875,14617.599609375,14845.099609375,594500,0.02328481586755049,0.023017860602701366,0.02032380791036137,0.007376239506843962,-0.0056532630446431975,0.021745883981892478,14842.319970703125,14769.6980078125,14713.494446453185,14771.5676639907,0.0001872428441045444,0.005079225033618668,273.31018115272815,0.013899567206236621,0.012612751146725575,15302.966142081641,14381.67379932461,0.062060367865448024,0.5030171081885402,51.73195567367351,-58.073217424847826,-17.232629285782444,-40.84058813906538,54.1747864707892,27.49320882207799,27850100,1.2618196096743015,216.599609375,31.2001953125,10.900390625,1,HOLD
2021-03-31,14811.849609375,14813.75,14670.25,14690.7001953125,463900,-0.010400699094332388,-0.010455164345430578,0.025535940544961777,-0.008373398450024494,-0.014737985582023883,-0.004799605076189373,14838.777490234375,14774.8380078125,14709.987638585388,14765.577481125405,-0.010079662164035162,-0.005727284021958725,266.2772831686047,0.014252650328301373,0.012356177702591176,15302.930100749993,14374.624879718758,0.06318999153814585,0.3404864137705485,48.27920578585865,-55.58984243594023,-24.904071915814,-30.685770520126226,39.77050449834871,38.86864821774287,27386200,0.989178527640064,121.1494140625,1.900390625,20.4501953125,1,BUY
2021-04-01,14798.400390625,14883.2001953125,14692.4501953125,14867.349609375,445000,0.012024574166918489,0.011952853344086897,0.0248185265028551,0.021853080554087523,0.009920985689116701,-0.003468707988750208,14836.189990234376,14786.55900390625,14734.19717255302,14773.116157292323,0.0020958422287302475,0.005434096028642888,261.0074772279901,0.014219161619559573,0.012422112235834613,15299.09798309824,14373.281997370512,0.06227175724339798,0.5336563848760917,52.20928235615447,-38.91898464265432,-27.707054461182068,-11.211930181472255,56.25054094066735,50.06527730326844,27831200,0.967096970487241,68.94921875,15.8505859375,105.9501953125,1,HOLD
2021-04-05,14837.7001953125,14849.849609375,14459.5,14637.7998046875,509700,-0.015439860548026041,-0.015560296479187625,-0.013964190887381212,0.021843042920373756,0.0054918959501417675,-0.03986722859452141,14805.8,14788.8919921875,14719.366808266017,14763.092723765692,-0.011477148038238653,-0.010322055876977886,271.4962009527765,0.014690316726775694,0.011729739584010926,15235.844288099213,14375.755711900785,0.05875805023122395,0.30467105370081654,47.19111151040723,-43.72591541053407,-30.910826651052467,-12.815088759481604,47.43391573170308,47.818320390239734,27321500,1.1118746114328695,199.900390625,12.1494140625,178.2998046875,1,HOLD
2021-04-06,14737.0,14779.099609375,14573.900390625,14683.5,475300,0.003122067245233451,0.0031172037135109875,-0.0004901192738789861,0.01214562307836009,-0.004103364080303873,-0.026341528107023837,14785.9375,14789.66798828125,14713.848837763551,14757.196966449526,-0.006976368032144925,-0.007230427914410704,266.76070222400676,0.014109155112317367,0.01158966020192285,15199.739350650476,14372.135649349524,0.05636283592474218,0.37622397067660573,48.25739292223588,-43.34812860362399,-33.398287041566775,-9.949841562057216,53.239332483140885,52.30792971850379,27796800,1.0436176402779738,53.5,42.099609375,109.599609375,0,HOLD
2021-04-07,14716.4501953125,14879.7998046875,14649.849609375,14819.0498046875,0,0.009231436965811968,0.0091890876818974,-0.003248716547100128,-0.0017547746645666384,0.005608521204071071,-0.007969541494607935,14779.985009765625,14794.2419921875,14730.033601905698,14761.778658170993,0.002636120091149017,0.0016740487971200534,264.1313803017563,0.0144273558421131,0.011647996400335914,15188.24824161519,14371.72177791606,0.05509978537496043,0.5478426562494381,51.392372791854186,-31.745056188909075,-33.06764087103524,1.3225846821261626,80.13434712124398,60.26919844536266,27796800,0.0,102.599609375,60.75,66.6005859375,0,HOLD
2021-04-08,14875.650390625,14984.150390625,14821.099609375,14873.7998046875,514800,0.0036945688638336804,0.003687760707936765,0.016122641595660125,0.012463640734661663,0.0039858792546279,-0.005509446888175895,14775.864990234375,14804.27998046875,14752.151479256743,14770.076520876148,0.006584384336157375,0.004673978749992417,257.05775213288086,0.014378128204685378,0.011678546258692009,15178.556997930435,14373.172982538315,0.05414783215908965,0.6216001467384744,52.64051293169202,-17.925041548447552,-30.0391210065177,12.114079458070147,84.66820619138589,72.68062859859026,28311600,1.146190497395019,1.8505859375,108.5,52.7001953125,0,HOLD
2021-04-09,14882.650390625,14918.4501953125,14785.650390625,14834.849609375,504100,-0.0026187118170183377,-0.0026221466406612408,0.01030746139374128,-0.0021859982346488227,0.01961931152392582,-0.017455543264943807,14762.687451171874,14816.19896484375,14764.874268505706,14774.874527431739,0.004864367358164675,0.0012572183083988503,248.1821844582108,0.012945285509465365,0.011460135589328126,15138.661230945561,14386.713671398187,0.05068791254022386,0.5959670089839335,51.62489970242936,-10.000258860211034,-26.031348577256367,16.031089717045333,79.25657780479334,81.35304370580775,27807500,1.1441735893594782,47.80078125,35.7998046875,49.19921875,0,HOLD
2021-04-12,14644.650390625,14652.5,14248.7001953125,14310.7998046875,650200,-0.03532558930400764,-0.03596463281723922,-0.03429707077705024,-0.022339422888901894,-0.0009843409415069004,-0.05693650071964118,14719.487451171875,14823.0649609375,14695.01665868752,14740.498622042469,-0.028557987817739564,-0.035795704170371194,272.3227008585172,0.016861623464897054,0.01370756480993404,15094.673396673985,14344.301505669766,0.05243395905506516,-0.04464679632040334,40.34621121625545,-45.48196329480925,-29.921471520766946,-15.560491774042301,8.44375455616179,57.456179517447026,27157300,1.4357638122156926,333.8505859375,7.849609375,62.099609375,0,HOLD
2021-04-13,14364.900390625,14528.900390625,14274.900390625,14504.7998046875,605100,0.013556195506029933,0.013465132344700306,-0.024808724390905756,-0.012170136228589867,-0.00017232703767466884,-0.03500446637026866,14693.179931640625,14836.8099609375,14665.752527302902,14723.039450386166,-0.012987433779833791,-0.022889675191704817,271.0139365114802,0.016932386358352106,0.01408271378185949,15050.68867318388,14335.67119009737,0.049295232799796335,0.23653773311922052,45.12570786745063,-57.28692302795935,-35.39456182220543,-21.892361205753915,34.822155328435365,40.840829229796846,27762400,1.319867816906782,139.8994140625,24.1005859375,90.0,0,HOLD
2021-04-15,14522.400390625,14597.5498046875,14353.2001953125,14581.4501953125,568000,0.005284484560774683,0.005270570669209097,-0.01708136049470721,-0.016033390298738515,-0.017760029976221947,-0.023312890899728766,14675.77744140625,14855.74697265625,14652.782937765918,14712.551357417537,-0.006468989354986998,-0.018811350974673874,269.10934171601735,0.015047174158962704,0.014112004737115364,15019.18446735145,14332.37041546105,0.04710190294455008,0.3626597026742767,46.9347620372986,-59.7684196006212,-40.269333377888586,-19.499086222732615,45.244396169969235,29.503435351522153,28330400,1.2255113489255174,59.0498046875,16.099609375,169.2001953125,0,HOLD
2021-04-16,14599.599609375,14697.7001953125,14559.0,14617.849609375,577200,0.002496282165007191,0.0024931716281266104,0.021455810218722116,-0.017208124263702773,-0.004958959407581176,-0.01962385991735427,14661.147412109374,14862.4799609375,14647.40857955193,14705.53641311796,-0.0029619816793439776,-0.016735043669187114,259.7944026871947,0.014767453297798864,0.014134488879047375,14987.84161300556,14334.45321121319,0.04469798357846879,0.4337334384631962,47.81458737689164,-58.12783351893995,-43.84103340609886,-14.286800112841092,50.193665922631894,43.42007247367885,28907600,1.1723724699645544,18.25,79.8505859375,40.599609375,0,HOLD
2021-04-19,14306.599609375,14382.2998046875,14191.400390625,14359.4501953125,512300,-0.017676978554819645,-0.01783508230882999,-0.010020793898032787,-0.03204612291870268,-0.03416206838522384,-0.024580004087667695,14643.054931640625,14856.71197265625,14603.10728966894,14679.90039698378,-0.019750389636833378,-0.034629583346169945,271.6983181202522,0.014976856150340754,0.01439528300886105,14993.626364531512,14292.483498749738,0.048827974347559304,0.09551077224182937,42.4356221282549,-76.79310727167831,-50.43144817921475,-26.36165909246356,21.19833550141911,38.87879919800676,28395300,0.9891011593895086,52.8505859375,22.849609375,115.19921875,0,BUY
2021-04-20,14526.7001953125,14526.9501953125,14207.2998046875,14296.400390625,467400,-0.004390823034999047,-0.0044004910090830246,-0.01954879664706699,-0.0010061921247604966,-0.02332313726227986,-0.0179593295552134,14629.982470703126,14846.8409765625,14555.92161289295,14651.492989104896,-0.023333291665283473,-0.038502040436588274,275.12346615630565,0.014383074933261237,0.014228167733546376,15010.506658360353,14249.458283045898,0.05323356610895699,0.06168084592473377,41.217211067715255,-95.57137617244007,-59.459433777859815,-36.111942394580254,13.245033112582782,28.21234484554461,27927900,0.9089759920654197,230.2998046875,0.25,89.1005859375,0,BUY
2021-04-22,14219.150390625,14424.75,14151.400390625,14406.150390625,524600,0.007676757575422188,0.007647441212800463,-0.01448224084985994,-0.006801156540652165,-0.01888852176763034,-0.022914379366182902,14613.089990234375,14837.0509765625,14532.879886390188,14633.319463291302,-0.014364670227519223,-0.029910876552969607,274.99676210049813,0.014642321614762107,0.014015457557161309,15001.776746406582,14224.403234062169,0.053961224287253,0.23379643591724902,44.219491101724344,-100.43957686480098,-67.65546239524805,-32.78411446955293,30.591413989792855,21.678260867931602,28452500,1.0609232013751937,187.0,18.599609375,67.75,0,BUY
2021-04-23,14326.349609375,14461.150390625,14273.2998046875,14341.349609375,498100,-0.004498133053794207,-0.004508280094204329,-0.0012605347482878004,-0.016466166445823438,-0.03223554827121211,-0.026807820823145034,14593.337451171876,14825.39296875,14503.413689926312,14611.692066704612,-0.017570720236270525,-0.033751590509904256,268.77203523171255,0.014126872384703046,0.014035526026930673,14994.88971324374,14191.785189100012,0.05599922922308058,0.18623281998600108,42.828593310163484,-108.27837674497277,-75.780045265193,-32.49833147977978,22.80987316121285,22.215440087862845,27954400,1.003364019096346,15.0,119.80078125,53.0498046875,0,BUY
2021-04-26,14449.4501953125,14557.5,14421.2998046875,14485.0,452700,0.010016518287169873,0.009966685459202936,0.013192104601286614,-0.009088177326013747,-0.026139911104959834,-0.02225822237972286,14576.849951171875,14812.77697265625,14500.580814553034,14602.307469170819,-0.0063410390867707726,-0.02262871747713146,265.0133463312331,0.014602172082100514,0.014189987670446552,14967.617869327396,14186.082033016353,0.05395483854408303,0.3824750614049874,46.82183911249164,-101.72665458704614,-80.96936712956364,-20.757287457482505,40.05999512158511,31.15376075753029,28407100,0.9138900384572662,35.5498046875,72.5,28.150390625,0,BUY
2021-04-27,14493.7998046875,14667.5498046875,14484.849609375,14653.0498046875,451800,0.011601643402658013,0.011534860370141113,0.017138472622302503,0.020446438086525243,-0.01225491390034783,0.007123964650068038,14582.032421875,14803.65197265625,14524.03758226603,14606.066160690618,0.004846593969112308,-0.01027787184075302,259.1338355441807,0.015271601884308754,0.01387293631653007,14973.954252996415,14190.110590753584,0.05349355067312197,0.5906014633182163,51.12283527631789,-82.0285783960826,-81.18120938286742,-0.8473690132151717,60.24009775592915,41.03665534624239,28858900,0.9124968442312529,159.25,14.5,8.9501953125,0,HOLD
2021-04-28,14710.5,14890.25,14694.9501953125,14864.5498046875,457000,0.014433855260107098,0.014330678808834763,0.03648193577056946,0.039740731830305354,0.03869455289414492,0.03767212332001102,14609.014892578125,14798.81296875,14576.42407802318,14625.213097283187,0.017190894811277276,0.004422389968162346,257.56714695620354,0.010131851939649708,0.013679909681973898,15000.716749642752,14217.313035513498,0.05270282143911344,0.8261854743598881,55.95146850737592,-48.78901923340527,-74.70277135297499,25.913752119569722,85.6378762008406,61.9793230261183,29315900,0.9371763716714326,154.0498046875,25.7001953125,15.5498046875,0,HOLD
2021-04-29,14979.0,15044.349609375,14814.4501953125,14894.900390625,517500,0.0020418099664161193,0.002039728305535653,0.02829826652571632,0.03392648186694358,0.026894586012240707,0.02671762431022895,14628.394921875,14793.24498046875,14625.420433808074,14645.189933827225,0.017892396844610043,0.006824846591134877,255.59088032093902,0.009543412913834452,0.013442803155902823,15036.07729145145,14220.712552298552,0.05474120120105646,0.8268542971652807,56.613853799232864,-19.76949999431963,-63.71611708124392,43.94661708692429,83.26341346048689,76.3804624724189,29833400,1.0572876230948371,84.099609375,65.349609375,80.4501953125,0,HOLD
2021-04-30,14747.349609375,14855.4501953125,14601.7001953125,14631.099609375,613900,-0.017710812045177438,-0.017869525228607498,-0.001497994997974983,0.020203816787967455,0.00340497093207226,-0.014415531429971318,14617.694921875,14782.6009765625,14626.294153126064,14644.146206090014,0.0009161777212842703,-0.010354749214503644,258.2772599631934,0.011434192492758238,0.0130508807977833,15013.113982130659,14222.27586161934,0.05405185813953328,0.5169499764260436,49.62827907252115,-17.85205294096704,-54.54330425318855,36.69125131222151,53.720772545331265,74.20735406888626,29219500,1.2517586607670794,116.25,108.1005859375,29.3994140625,0,BUY
2021-05-03,14481.0498046875,14673.849609375,14416.25,14634.150390625,448900,0.00020851346320172048,0.0002084917272909865,-0.015499925466282427,0.010296885787021148,0.0011151285370691877,-0.003849360747661512,14614.867431640625,14768.98998046875,14627.502805048978,14643.40577531482,0.0013176684993430258,-0.009214036089866331,258.228856349751,0.011410429832309806,0.012847468795124502,15008.96444623194,14220.77041704931,0.053859910424835136,0.5244647361815812,49.70556830658547,-15.902970244569588,-46.81523745146476,30.912267206895173,54.062424812441215,63.68220360608647,29668400,0.9167211239993447,153.1005859375,39.69921875,64.7998046875,0,BUY
2021-05-04,14687.25,14723.400390625,14461.5,14496.5,503400,-0.00940610742344028,-0.009450624224999165,-0.02674743571133631,-0.010683769370484208,0.009544223687076636,-0.02494389512042894,14596.324951171875,14752.6509765625,14607.348527349135,14632.523866032154,-0.0068861415632652705,-0.017669849726658134,258.4911087979831,0.010209601962752493,0.012674348151460227,14975.784938972949,14216.864963370801,0.052351945338678166,0.36846445688421947,46.256838099689595,-25.175338663406365,-42.48725769385308,17.311919030446717,38.64717076051532,48.810122706095946,29165000,1.0219244823386093,190.75,36.150390625,35.0,0,BUY
2021-05-05,14604.150390625,14637.900390625,14506.599609375,14617.849609375,455900,0.0083709591539336,0.008336116981918119,-0.0009056052076571453,-0.016596546720486827,0.022484626197290414,-0.0013629230880799481,14595.32744140625,14740.8299609375,14608.964078430037,14631.436884057543,0.0015407305842238877,-0.008413026187082173,250.12748607134145,0.010258740736654373,0.012379774109629376,14974.450814104883,14216.204068707619,0.05187129199297349,0.5297029536953959,49.57821392759525,-22.4728056093536,-38.484367276953186,16.011561667599587,52.236925567050896,48.31550704666916,29620900,0.9305790859545612,13.69921875,20.05078125,97.55078125,0,HOLD
2021-05-06,14668.349609375,14743.900390625,14611.5,14724.7998046875,467800,0.0073164109749706,0.007289775876840782,0.006194374913665701,-0.011420055285805253,0.02211898428256487,0.002812667598835361,14597.392431640625,14732.946953125,14626.784959392724,14638.352655956105,0.008652570815008054,-0.0005532943432552572,241.7184078251742,0.010238264976468583,0.012470544242215229,14978.856995578935,14215.927867702314,0.051812529745480826,0.6669976520634461,52.37195069834509,-11.567696546528168,-33.10103313086818,21.533336584340013,64.21411229466962,51.69940287407863,30088700,0.9556007231352183,56.4501953125,19.1005859375,56.849609375,0,HOLD
2021-05-07,14816.849609375,14863.0498046875,14765.5,14823.150390625,488000,0.006679247748155426,0.006657040403640492,0.02253305215914181,0.013126202840348489,0.0335952190256239,0.0002767104498293538,14597.5974609375,14729.7749609375,14656.99502573615,14652.041377042777,0.015216261303680203,0.006299297195726719,234.32780726623318,0.01002921498192595,0.012386198308636997,14979.54245487818,14215.652466996822,0.051533578743455544,0.7952688649739648,54.84943277998613,4.953648709066329,-25.490096762881283,30.44374547194761,75.22824208753472,63.89309331641843,30576700,0.9495364199752869,6.30078125,39.8994140625,51.349609375,0,HOLD
2021-05-10,14928.25,14966.900390625,14892.5,14942.349609375,522000,0.008041422748121585,0.008009262800994111,0.02219888757043198,0.021060274120692446,0.031574015144977485,0.0046087620909014415,14601.024951171876,14735.10794921875,14700.89573091136,14673.545690548995,0.022842770188496547,0.013869415826425658,227.85796389007368,0.009902097509497573,0.012490521473203531,14993.89674892653,14208.15315341722,0.0525850094563659,0.9343969968739577,57.71997602072306,27.350040377023106,-14.922069334900407,42.27210971192351,88.57717797852096,76.00651078690845,31098700,1.0149816739419963,14.099609375,24.55078125,35.75,0,BUY
2021-05-11,14789.7001953125,14900.0,14771.400390625,14850.75,647400,-0.006130201191218876,-0.006149068019026527,0.008553610030908931,0.02443693305280581,0.013492085125463404,0.0010718268835669953,14601.819970703125,14737.966953125,14723.950233848072,14686.671935693585,0.01676211836418192,0.007594434414086821,223.79305352292553,0.009809217386432588,0.01255827579919242,14996.640749148783,14206.999192257468,0.05317183016960857,0.8152443372864707,54.83486482618355,37.278298168133915,-4.481995834293542,41.76029400242746,78.31907959491677,80.7081665536575,30451300,1.2415142101024024,61.0498046875,49.25,18.2998046875,0,BUY
2021-05-12,14823.5498046875,14824.0498046875,14649.7001953125,14696.5,643800,-0.0103866808073666,-0.0104409988264523,-0.0085440940210052,0.005380435065808653,-0.011305408296624408,0.026951686878196934,14621.10498046875,14732.256953125,14719.727120948368,14687.399940457026,0.005130134353842752,-0.002433025082502582,222.16853574896658,0.00926556543318994,0.009784348686122536,14994.267297523638,14247.942663413862,0.050782474338092506,0.6010217485592995,50.27737947010085,32.32718050398216,2.879839433361599,29.447341070620563,54.88623338462805,73.92749698602194,29807500,1.2353686149595096,127.0498046875,0.5,46.7998046875,0,BUY
2021-05-14,14749.400390625,14749.650390625,14591.900390625,14677.7998046875,620700,-0.0012724250884564858,-0.001273235308628596,-0.017704699167359728,-0.003191893989963668,-0.014575497669937154,0.011927086366548156,14629.75498046875,14723.86595703125,14713.276764600541,14686.688819288911,0.0032732987817020625,-0.003138491664741097,217.56721176689754,0.009199836662526202,0.009365685325523954,14999.73917838227,14259.77078255523,0.050414122393924704,0.564928211108918,49.737670546070625,26.58794532333195,7.621460611355669,18.966484711976282,41.64145316819399,58.28225538257962,29186800,1.1892627222562822,71.6005859375,0.25,85.8994140625,0,BUY
2021-05-17,14756.25,14938.0,14725.349609375,14923.150390625,546400,0.01671576048197254,0.016577589783995917,0.00487520095786409,0.006746204238961662,0.01996095912455309,0.023433896542220944,14646.839990234375,14731.74595703125,14745.565014758151,14704.204491239807,0.018515554233388142,0.012826007148865457,220.61242487729774,0.008865330327026095,0.009992232465600518,15037.314341962241,14256.36563850651,0.05233135651747756,0.8538137641654125,56.35717476082862,41.36052352925253,14.369273194935044,26.99125033431749,80.70382198285378,59.07716951189195,29733200,1.0490745718454784,166.900390625,14.849609375,30.900390625,0,BUY
2021-05-18,15067.2001953125,15137.25,15043.7001953125,15108.099609375,583900,0.012393443335275034,0.012317273309973075,0.028006641674888533,0.011092632974937677,0.03238652098680239,0.03353776465764047,14671.352490234374,14738.676953125,14801.33956777613,14734.122648138831,0.028908144004399592,0.024451960590778976,220.14722376999075,0.009410278668049334,0.01029981835763147,15110.044600427587,14232.660380041161,0.05807376460782562,0.9977831934876508,60.57250953262231,67.21691964751699,24.938802485451433,42.278117162065556,95.95694998266296,72.7674083779036,30317100,1.1203530484002473,40.8994140625,29.150390625,23.5,0,HOLD
